date	screen_name	text	fav	retweet	url
Thu Oct 14 05:04:51 +0000 2021	milivilla22	"RT @laderechadiario: 🇦🇷 | Milei en #DebateCapital: ""Si tengo cosas en común con Trump y con Bolsonaro, ¿Qué problema hay?"" https://t.co/HnX…"	0	856	https://twitter.com/milivilla22/status/1448515119160365059
Thu Oct 14 05:04:50 +0000 2021	lauradepascal	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1933	https://twitter.com/lauradepascal/status/1448515117151260676
Thu Oct 14 05:04:49 +0000 2021	Marthaamonsalvo	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1933	https://twitter.com/Marthaamonsalvo/status/1448515111279267840
Thu Oct 14 05:04:48 +0000 2021	leliz62	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	819	https://twitter.com/leliz62/status/1448515106921275408
Thu Oct 14 05:04:43 +0000 2021	AceMcCloud6	"RT @Lautarongo_: #DebateCapital
Myriam Bregman: Javier Milei nos dice zurdos de mierda
Milei: Es lo que son https://t.co/TaERbRJe8l"	0	165	https://twitter.com/AceMcCloud6/status/1448515088948793347
Thu Oct 14 05:04:38 +0000 2021	MindiQ74	"RT @luisbremer: ""Cuantas vacunas trajo el Jefe de Gobierno? NINGUNA"" @SantoroLeandro 
#DebateCapital https://t.co/EebuXJs8YV"	0	178	https://twitter.com/MindiQ74/status/1448515067666833415
Thu Oct 14 05:04:37 +0000 2021	julyrmstrng	RT @SantoroLeandro: No se construyó una escuela, no se amplió una fábrica, no se hizo un kilómetro de subte. Nadie sabe donde están los dol…	0	711	https://twitter.com/julyrmstrng/status/1448515062151278599
Thu Oct 14 05:04:35 +0000 2021	haba_tar	"RT @laderechadiario: 🇦🇷 | Milei cerró el #DebateCapital: ""Quiero dejarles un mensaje de esperanza, existe un mundo mejor, pero solamente si…"	0	950	https://twitter.com/haba_tar/status/1448515054719180806
Thu Oct 14 05:04:33 +0000 2021	Miss_Right_1997	"RT @BonelliOK: #Encuesta 📢
¿Quién creés que fue el ganador del #DebateCapital en @adosvoces_tn 📺?🤔"	0	518	https://twitter.com/Miss_Right_1997/status/1448515046175240196
Thu Oct 14 05:04:33 +0000 2021	PlagaPosadas	Como empezó / Cómo terminó #DebateCapital https://t.co/IZURJIyIj9	43	13	https://twitter.com/PlagaPosadas/status/1448515045160271873
Thu Oct 14 05:04:32 +0000 2021	ernys52	RT @LucasDeJesusOk: Milei decepcionó hasta a los propios. Vidal ganó el debate, ella es la única opción en Noviembre. #DebateCapital	0	58	https://twitter.com/ernys52/status/1448515039153975301
Thu Oct 14 05:04:30 +0000 2021	sebayfran	"RT @BonelliOK: #Encuesta 📢
¿Quién creés que fue el ganador del #DebateCapital en @adosvoces_tn 📺?🤔"	0	518	https://twitter.com/sebayfran/status/1448515032153735172
Thu Oct 14 05:04:27 +0000 2021	Tino29101	"RT @irrompiblesbsso: ""Nunca voy a traicionar los principios por los que luché desde pibe"" 👏🏻☀️

#GanoSantoro
#DebateCapital https://t.co/Gt…"	0	6	https://twitter.com/Tino29101/status/1448515017867816967
Thu Oct 14 05:04:24 +0000 2021	Benzedrineee	"RT @laderechadiario: 🇦🇷 | Milei cerró el #DebateCapital: ""Quiero dejarles un mensaje de esperanza, existe un mundo mejor, pero solamente si…"	0	950	https://twitter.com/Benzedrineee/status/1448515007629647874
Thu Oct 14 05:04:22 +0000 2021	maurienero	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1933	https://twitter.com/maurienero/status/1448514997974278144
Thu Oct 14 05:04:22 +0000 2021	Aletxulamejor	RT @DanteForesi: Brillante @myriambregman. La solidez de siempre y no se deja prepotear por el impresentable de @JMilei. Primer bloque del…	0	30	https://twitter.com/Aletxulamejor/status/1448514997345144834
Thu Oct 14 05:04:21 +0000 2021	ISVLopez	"RT @more_sanchezzz: ""Yo no pienso hablar con un varón que te grita"" TE AMO MYRIAM #DebateCapital"	0	3	https://twitter.com/ISVLopez/status/1448514994723717122
